x,y
1.8653814168220784,0.95692269082398496
0.72044730107501609,0.65972088950684227
1.9481589564860426,0.92963965931069481
-1.8549023967010028,-0.95991260429269032
1.4613711512755048,0.99401903699491789
-0.30375414765934394,-0.2991045900084901
-0.59371363135531374,-0.55944298678122739
-1.0889228590502513,-0.8861282382718102
-0.26026947641797316,-0.25734096186439753
-2.3079033746373607,-0.74041614849429527
-0.10607227391868745,-0.10587347680976514
-1.6717783170523877,-0.99490565010762211
-1.4275359443287461,-0.98975577005461868
0.3007976410245381,0.2962821281469179
1.1980471720247161,0.93132968687472828
-1.9459966711476124,-0.9304342226057557
1.7871247402007109,0.97669211868007921
-0.91116757595463005,-0.79021979616754012
0.067522553372250993,0.067471255858602752
-0.05862550047943893,-0.058591924104437629
-1.808450851162072,-0.97189282827081191
0.48273827402631442,0.46420627642226647
-0.78920452268262431,-0.70979315474297544
1.050297814481334,0.86757137098799542
-0.71169801047622161,-0.65312053711670393
0.986853611814547,0.83429545192990606
1.1159999206183744,0.89835048137402551
-1.6102740462781604,-0.99922085603078159
-0.93742855887300869,-0.80603882698215279
1.1201485623782506,0.90016515826368826
-0.29932735442728609,-0.29487753699557345
-0.77244305195550367,-0.69788705250639416
-1.0337030943589378,-0.85919952956789536
1.9219672627973736,0.93897055756849057
1.2405798672320492,0.94597217915337961
-0.46817217164597857,-0.45125589595330401
-1.2692957868151271,-0.95489197387980929
0.54150634620642579,0.51542741407544013
2.3517844186430512,0.71021828642278639
-0.40169995149626425,-0.390983537892166
-0.21927236724949939,-0.21751947042749517
-2.0248250775338836,-0.898687431882916
0.23803100539450162,0.23578960765111537
0.29132686393841922,0.28722343225526381
1.3088729353021464,0.96589372434510345
-1.0410478919642232,-0.86293421779261259
-0.55122850191877903,-0.52373416225420766
1.4622303700770356,0.99411250271226936
-0.88396104890503735,-0.77325661273807111
-1.5589951107226114,-0.99993036645776101
2.271496004606421,0.76439125528584206
2.2900226535520618,0.75231565236316733
0.21266705264605035,0.21106761528783735
-2.3411459898385019,-0.71766721296220193
-1.9203153072433143,-0.93953754471466167
-0.6634158827387846,-0.61581179055457103
0.54992838196435301,0.52262617145863177
0.27067637079453766,0.26738324211424935
-1.3445832270901836,-0.97452273961457814
-0.67325033230492326,-0.62353038318252652
1.6181276591731093,0.99888008158631059
0.35699020011325988,0.34945577976762121
0.62196986284917344,0.58263726112364667
-1.612527775033505,-0.999129369476211
1.7909441843390166,0.97586517176713661
0.67671315936497578,0.62623387448807177
1.8744919071261279,0.95423784929051469
1.552380891714281,0.99983044066734039
0.21334184260877809,0.21172715511622167
-0.12003445616218666,-0.1197464155932271
-1.9490026057375547,-0.92932846911756284
-0.72704534662286679,-0.66466499526673684
0.3894623134151205,0.37969104899586653
-1.7108996804435592,-0.99020156863388653
0.85475116221309522,0.75440760081297442
1.8923786078536446,0.94873649732056675
0.9297524989465078,0.80147195179253361
-0.51584573193656635,-0.49327070715192911
-1.3096196142229368,-0.96608679922984597
1.7772132279536752,0.97877156728565173
1.8921872036354896,0.94879697671349383
1.6763552282042218,0.99443383055197387
0.31526275633558187,0.3100662883021334
1.2022636610283208,0.93285695243556055
0.33183979476988545,0.3257830027511574
0.49663582740698953,0.47647049198591229
-0.88433596947803794,-0.77349429297906946
0.45366521130289161,0.4382629340080742
-1.9572396719841154,-0.92625540601401268
-2.3474936461944433,-0.7132323638722331
-0.63954840249597478,-0.5968331560363449
-0.096142900234571727,-0.09599485320950632
-0.92229550828221196,-0.7969901878480844
0.8164530191976036,0.72872140998101775
1.549414028916813,0.99977140737835513
0.0038899024325131926,0.0038898926226139633
-1.3608902187089464,-0.97805048311210929
0.055023265600367743,0.054995505432204626
1.5578036492710217,0.9999155963527363
1.7994939749543519,0.97396247614126175
-1.7681222876225098,-0.9805943228071875
1.188889626355742,0.92795571370043672
-1.7069490378508461,-0.99074552917296266
0.81064549163092003,0.72473208891669749
-2.041710161052241,-0.89115405297945582
-1.4602888486403349,-0.99390025988078767
-1.4605768701621398,-0.99393198244557279
-0.12879227982116204,-0.1284365190618128
-2.080119606164915,-0.87307466739756989
0.97579018191231626,0.82814505456347309
0.092675578092961786,0.09254297362531165
0.083515011188247001,0.083417962219625705
1.4388801907006488,0.99131167690944066
-0.024709395604754381,-0.024706881277172993
1.3957433662853624,0.98471731666826867
-0.4664360726133161,-0.44970593128388786
-1.3246006433624935,-0.9698466109801327
-1.5702950070215773,-0.99999987433924509
-2.303861429546195,-0.74312688119246995
0.85310254446350831,0.75332441308271092
-1.0042811660701718,-0.84377639025201634
1.1983745652827098,0.93144886611129618
-1.6069132668251587,-0.9993478542161085
-1.3865850440453928,-0.98308102668938235
-1.3344551846798127,-0.97220119127993543
1.3160869371479196,0.96773655995309515
2.1460624794479344,0.83904752962697748
1.6999102734127112,0.99167636723733965
0.90737855471233209,0.78789212790626362
-0.48313095720005239,-0.4645540507599592
-2.0919880347714259,-0.86722642756975932
0.57546546745863925,0.5442253484642452
-0.24822272894204689,-0.24568154941987871
-2.0875091212523302,-0.86944783517774837
-1.6811854276664553,-0.99391330788301935
-0.8230841893309937,-0.73324644835137853
-0.65348463710539839,-0.60795678897189032
-2.0794709752086753,-0.87339074743229805
0.97862619409786467,0.82973134615387889
-0.078260637146246648,-0.078180774096653347
-2.2368379647850873,-0.78627360610368213
0.93482290754802699,0.80449390473455318
-1.7169373963908658,-0.98934038580180628
1.7573534301330991,0.9826486353855387
-1.9339266504934514,-0.93478950770972569
0.33630922760898496,0.33000533580447161
-0.3164240804577747,-0.31117016715783408
1.5814856372481132,0.99994286986500103
0.29926408486866229,0.29481708012433605
-1.7514592566430718,-0.98372479256105516
-2.3376223673972603,-0.72011655476428604
-1.0594385315446648,-0.87208085860310436
-0.48669879053889464,-0.46771056344666406
-1.5673390113431811,-0.99999402349088673
-1.4985513056367072,-0.99739146332572715
-0.9643735074902442,-0.82169201970100758
1.7419194104747175,0.98539413944703103
2.3558173506345073,0.70737340883162714
0.76494384045289543,0.69249648496484528
-1.1686067246360734,-0.92020611549420306
-0.90575110063811093,-0.78688887711057354
-1.2019235221090934,-0.93273436444699254
2.268075236143134,0.76659232827577639
0.65912555967625552,0.61242581659018158
-1.0315739091122014,-0.85810820507932251
0.034696766689554348,0.034689805401174022
-2.0650403703002138,-0.88032756162601467
0.85215161509426895,0.75269869473735229
1.332552609756084,0.97175394964993622
0.56846934446427699,0.53834275669544973
-1.0783817251565491,-0.88119391354187215
-0.412459477105243,-0.40086375777800176
0.30073022849394704,0.29621774173435167
-2.1917671888435453,-0.8133139681949092
-0.64901954022000474,-0.60440558683186985
-0.19952743821683994,-0.19820616661977419
-1.6531497290011492,-0.99661087466630571
-1.6311300028133027,-0.99818047581497926
-1.4811047313764196,-0.99598040460369019
-1.4308157737741363,-0.99021870971744808
-1.4449113157847597,-0.99208694016534926
0.59504888743869078,0.56054923988788918
2.1313709631482602,0.84694973224573011
-1.7563699133955453,-0.98283057967536003
-1.3695494017875189,-0.97981809023424227
-0.34187830323926205,-0.33525728196677851
-0.33937616845398066,-0.33289890718756393
-1.2380171888906122,-0.94513813099730337
1.4747662309776586,0.99539265264353138
1.0728845764720174,0.87858180791443274
1.9938871565917111,0.91182426269038919
-2.2597283476403303,-0.77192538347595141
2.0618516630723551,0.88183569878711932
1.5751504760953989,0.99999052070691063
0.44255860074819475,0.42825296663037821
2.2433569784632139,0.78222896908164707
-2.2197389887740511,-0.79672324002996198
1.6159695313872939,0.99897986428677144
-0.47699647648140675,-0.45911298654674526
1.0258484682862554,0.85515432071047248
0.81275756120585774,0.72618575230051152
2.0077408595588677,0.90604888195177735
-2.147947018731827,-0.83802074139188587
-0.46590587866432664,-0.44923231122940643
-2.3449140924451206,-0.71503806950230875
0.85940197689126752,0.7574522547213336
2.0223326813350262,0.8997777786416068
1.757169164880529,0.98268279564043892
1.3753002526718046,0.98095142627682341
0.49647996174220133,0.47633345059276083
-0.52710229825539257,-0.50303106475199044
2.3120774751808266,0.73760409005692162
0.2072845950587956,0.20580338460012601
-0.21354599722285128,-0.21192667688949726
1.8902640944114584,0.94940270613926625
1.3646861046762231,0.97883437641050097
1.6643176890617504,0.99563006383765063
2.0204999022092753,0.90057599726896387
1.8609341891353957,0.95820444436359475
-0.005571222281973931,-0.0055711934616050757
-1.3349467328173703,-0.97231616837300916
2.3297658550464089,0.72554553985987236
-0.79522337943131505,-0.71402001633621748
0.79945436036035566,0.71697583333399661
-1.4994905898660356,-0.99745882293391941
-2.2503929388196307,-0.77782630302483102
-1.7540211029654391,-0.98326124790648439
-1.2880338044093833,-0.96028833345694431
0.49655921045223383,0.47640312969157284
-0.6281473422280941,-0.5876467492829377
-0.61513306178834148,-0.57706719851293842
-1.8257516404848109,-0.96767456663897267
-2.0487550853507916,-0.88793567701040632
1.6717368083841766,0.99490983375816022
-0.45498284811849943,-0.43944690687450005
-1.39380989682298,-0.98437874269194181
-2.108135715518253,-0.85907355997229295
-1.8443313744244016,-0.96282196809177489
-1.6599619369750482,-0.99602738005546687
-0.999694379573141,-0.84130581809080218
0.37844275901651958,0.36947386562615936
0.043873694570226718,0.043859620504545373
-1.1349507369514005,-0.90651337777038299
2.0593698534350047,0.88300329597752081
-0.8116609705287452,-0.72543141133044409
-0.32494242937968032,-0.31925422848771023
-1.0243652211994509,-0.85438450432644708
1.1784429365560825,0.92401176770007376
0.51631561093551737,0.49367938908086401
0.51151407843736063,0.48949809046155324
-0.080282293200456323,-0.080196081125148852
-1.0074752740002009,-0.84548634449919013
-0.33904238232313944,-0.33258414083705246
2.2944799714941873,0.74937169507256352
-0.88955464836575771,-0.77679136079998634
-1.3533761106571482,-0.97645718653010616
1.0558722153929314,0.87033009757116375
-1.4525559805724453,-0.99301775072622245
0.83995900667161649,0.74461575782239464
0.85843809559781059,0.75682259396046592
1.4299327676876907,0.99009512328110649
-2.3266696486628646,-0.72767278795546475
0.28441098381917573,0.28059214631405699
-0.3235139442446151,-0.31790017198465975
1.2454513950230859,0.94754053029698038
1.3294123038121057,0.97100805875069029
0.96736036724192775,0.82339065815033474
-2.2815214194985107,-0.75788903676264241
-0.67632912299035497,-0.62593442001796873
2.0525134273133867,0.88620069428442261
0.23052441320243844,0.22848809567613815
-1.5053250853384728,-0.99785752374254877
-0.83981300416254712,-0.74451829418236692
2.142110672408192,0.84119098515671975
-0.75337050383467097,-0.68410104368686919
0.25296981889295767,0.25028035841139129
1.9196894363270278,0.93975168762167804
-1.7906622235298288,-0.97592670586039099
-1.7496071752979043,-0.98405589040579833
0.92235180745380552,0.79702419084843412
0.85843032870267555,0.75681751733692582
-0.44142776672871098,-0.42723080480708325
0.46243618035017509,0.44612973288369012
1.4855315355295504,0.99636715940706
0.92402823516545496,0.79803554451826875
-0.58738430896557081,-0.55418563804140575
0.11973276824051338,0.11944689301899164
-0.24255543735719787,-0.24018404094341136
-1.6102856867265325,-0.9992203965440839
2.0191751832264693,0.90115106038675608
1.6021543134856486,0.99950837862256281
-1.9508987109817775,-0.92862665431854463
1.7721719895896246,0.97979234855818254
0.11137750272905267,0.11114737348876111
0.11194029318646948,0.11170665922841291
-1.6086166828137118,-0.99928489558061662
1.7669310877119067,0.98082715926705544
1.1792069338404123,0.92430362308485681
-1.0860139246414433,-0.88477637409862719
-0.37780980323532831,-0.36888562311349604
1.1123396686771145,0.89673659380516113
-0.60849714437798696,-0.57163500100053455
2.1553012848443727,0.83398534557771609
0.41733477222415516,0.40532541768526015
1.5238182938663756,0.99889673513634836
1.7845774041617783,0.97723572236935485
-0.35299583757540898,-0.34571047255621462
1.7209529693065129,0.98874765744105919
0.36465405153830632,0.356626114445245
-1.5131786816200634,-0.99834056264084881
-2.1845712041840963,-0.81747967869721416
1.2234748623272464,0.94028780592289829
1.8249619021167947,0.96787343858325126
-0.48427473371073804,-0.46556661197197841
1.7894329627909862,0.97619406867101155
-1.0616678333661094,-0.87316962583542035
-1.6422968422659756,-0.99744492695203157
2.0958025655898398,0.86532081464094202
-1.7247045937381511,-0.98817948380239895
0.85747669870148746,0.75619385572241427
-1.2200605929203037,-0.93912017709442153
